FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2403,24,relative,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,15","0,15","0,04","0,04","0,07","0,14","0,12","0,07","0,09","0,07","0,1","0,23"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2403,24,value,,,,,,,,,,,,,,,,,,,,,,,,,"267935,182","242224,0744","557341,9586","557233,7204","144100,6922","162312,5153","272499,8688","529259,4744","434265,1141","255095,7675","319529,8206","242692,8433","369027,8213","855277,3982"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2503,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,15","0,15","0,04","0,04","0,07","0,13","0,11","0,07","0,08","0,06","0,1"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2503,25,value,,,,,,,,,,,,,,,,,,,,,,,,,,"267267,8998","239465,7114","554936,554","551431,7844","142524,3314","160967,0623","265711,4811","493905,2933","429001,9383","253273,0657","314022,9334","236818,4939","355765,3512"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2603,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,14","0,15","0,04","0,04","0,07","0,13","0,11","0,07","0,08","0,06"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2603,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"262461,7922","238807,8468","545062,1343","549425,9879","140619,2207","158200,5113","260403,0942","484186,016","424841,4457","249795,8771","304393,303","226847,1998"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2703,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,14","0,14","0,04","0,04","0,07","0,13","0,11","0,07","0,08"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2703,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261726,3076","236386,5","539887,1901","545833,8581","138423,524","155331,8049","256204,9552","477095,5763","421698,787","246406,2349","291017,8619"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2803,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,14","0,14","0,04","0,04","0,07","0,13","0,11","0,07"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2803,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260502,6328","235551,0884","536225,3834","535215,3907","135966,7175","153613,936","254086,0078","471882,4728","415799,3182","241291,4175"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2903,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,14","0,14","0,04","0,04","0,07","0,13","0,11"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,2903,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260069,1245","233625,5136","525080,6134","524267,6254","133771,3724","152708,5992","251672,0951","465078,5387","408847,5665"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3003,30,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,14","0,14","0,04","0,04","0,07","0,12"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3003,30,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259273,9511","229316,3494","514438,5649","517076,3185","132106,2973","151468,8659","245830,5716","456458,6506"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3103,31,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,13","0,14","0,04","0,04","0,06"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3103,31,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256327,3525","225815,2379","503077,4495","513522,5738","130520,1742","149250,1949","235564,6174"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3203,32,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,13","0,14","0,03","0,04"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3203,32,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253956,2529","223254,0227","496249,349","509717,5789","128281,8573","145845,7154"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3303,33,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,13","0,13","0,03"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3303,33,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251619,2351","221526,8772","491709,1422","499253,8676","122934,8423"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3403,34,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,13","0,13"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3403,34,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250043,601","219439,0302","480641,5109","486709,4719"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3503,35,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06","0,12"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3503,35,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"248076,5646","216912,6936","453707,7287"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3603,36,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07","0,06"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3603,36,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244756,723","213209,9858"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3703,37,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06"
1,Brasil,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,1,age,3703,37,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238947,2797"
